loan_id,loan_amount,loan_term,credit_score,income,employment_status,purpose_loan,property_ownership,approval_status
0051117BF,666,3,3,5368,Self-employed,Debt Consolidation,Rented,1
8812D4089,862,7,1,9011,Unemployed,Home Improvement,Mortgaged,1
B7F87D3F2,243,2,2,7700,Self-employed,Debt Consolidation,Rented,1
CE7A1DFAD,962,2,4,5558,Employed,Home Improvement,Rented,1
8E8051F4F,778,3,4,6057,Employed,Small Business Funding,Rented,1
A218F9A08,511,4,4,6862,Employed,Education,Owned,1
F366D3114,323,6,3,7350,Unemployed,Home Improvement,Rented,1
278FBBEB1,319,8,2,3226,Employed,Debt Consolidation,Mortgaged,1
7D16DF95C,278,10,1,8505,Employed,Debt Consolidation,Owned,1
3639D2094,730,10,2,6490,Employed,Debt Consolidation,Rented,0
25EC34329,532,7,4,6343,Employed,Education,Mortgaged,1
F6AA84794,364,4,1,5511,Self-employed,Home Improvement,Rented,1
46FD274EE,528,2,4,2913,Self-employed,Home Improvement,Mortgaged,1
DF07A432C,761,2,4,3419,Unemployed,Home Improvement,Rented,1
120DB07AC,515,4,4,8904,Self-employed,Home Improvement,Mortgaged,0
BA5D596C3,552,6,2,4703,Self-employed,Investment,Mortgaged,1
A6765F3E4,826,3,2,7914,Self-employed,Investment,Owned,1
DDB8C1399,296,6,4,2355,Self-employed,Debt Consolidation,Owned,0
AD50387E9,653,5,4,5472,Self-employed,Investment,Mortgaged,0
AC8C7FAD4,152,5,1,2240,Employed,Home Improvement,Mortgaged,1
8FD9505D4,579,2,4,9508,Unemployed,Home Improvement,Owned,0
124856CDE,542,8,4,3910,Self-employed,Investment,Mortgaged,0
70BCFA8DA,429,5,4,4276,Self-employed,Small Business Funding,Rented,0
7365B1512,350,11,4,9710,Unemployed,Debt Consolidation,Rented,1
ADE0887EB,906,2,2,2620,Self-employed,Education,Mortgaged,0
E27CF0FD4,989,7,4,9074,Self-employed,Debt Consolidation,Mortgaged,1
7C267C35D,882,9,3,7658,Unemployed,Debt Consolidation,Owned,1
7CE8D23AD,222,9,4,2854,Employed,Debt Consolidation,Owned,1
2013CFD69,978,1,2,5743,Employed,Investment,Mortgaged,1
FB08DDECC,486,7,3,8672,Unemployed,Debt Consolidation,Rented,1
7CDFAE9C5,438,9,3,4314,Employed,Home Improvement,Owned,1
BD6ACDEF7,877,6,4,5200,Employed,Debt Consolidation,Rented,1
BBBD373D2,447,1,4,8363,Employed,Home Improvement,Rented,1
6140D7A47,128,2,2,7201,Employed,Investment,Rented,0
E12F636AE,134,4,3,8704,Self-employed,Investment,Rented,0
CA67C93AB,617,4,3,5624,Unemployed,Debt Consolidation,Owned,1
6C738057A,495,2,2,9187,Employed,Home Improvement,Mortgaged,0
86ECA8B2C,722,8,4,7446,Employed,Home Improvement,Mortgaged,1
F98AE2017,393,2,1,3060,Unemployed,Home Improvement,Owned,1
C451FA09F,688,3,1,2381,Self-employed,Home Improvement,Rented,1
763607FD0,448,4,3,8031,Employed,Education,Mortgaged,1
3D669791E,246,9,3,8182,Employed,Investment,Mortgaged,1
E3F839053,166,10,4,3132,Self-employed,Home Improvement,Mortgaged,1
6A624973C,619,1,1,4476,Unemployed,Education,Rented,1
DECBD28D4,221,8,3,5135,Employed,Education,Mortgaged,1
634F9485C,439,5,4,9342,Employed,Investment,Owned,1
336FD89CF,274,7,1,4838,Unemployed,Small Business Funding,Mortgaged,0
2CAF52C26,999,8,2,4079,Self-employed,Debt Consolidation,Mortgaged,1
295352183,790,5,3,2944,Unemployed,Investment,Owned,1
C129AE065,696,8,2,7840,Employed,Small Business Funding,Rented,0
A70BD210D,550,10,1,5962,Self-employed,Debt Consolidation,Mortgaged,0
6DCF592A8,656,11,4,8674,Self-employed,Debt Consolidation,Rented,0
C736D8F32,235,8,4,6201,Self-employed,Debt Consolidation,Rented,1
71504709C,954,9,1,4529,Unemployed,Education,Rented,0
02C533E9D,115,2,2,6301,Unemployed,Home Improvement,Mortgaged,1
5EF88628A,432,3,4,5318,Unemployed,Debt Consolidation,Mortgaged,0
E450C0581,294,1,3,2834,Employed,Home Improvement,Owned,0
FE396EB69,595,4,2,5750,Unemployed,Debt Consolidation,Rented,1
F94D67225,108,5,2,6184,Self-employed,Education,Owned,1
BC453CAA2,927,11,3,5387,Employed,Debt Consolidation,Mortgaged,1
15D8810A4,433,1,1,9178,Employed,Investment,Mortgaged,1
04006CC48,432,8,4,7168,Employed,Small Business Funding,Owned,1
392A30BF1,426,2,2,6991,Self-employed,Debt Consolidation,Owned,1
4A3B930C0,114,1,4,7692,Unemployed,Small Business Funding,Rented,1
339C0B811,938,2,4,7290,Self-employed,Small Business Funding,Mortgaged,0
C31131211,713,5,2,6238,Unemployed,Education,Rented,1
CE544B8C7,325,9,1,2206,Employed,Small Business Funding,Rented,0
1D7F5CF63,524,9,2,5534,Employed,Education,Mortgaged,0
C55DC27AF,889,2,1,8652,Self-employed,Debt Consolidation,Mortgaged,0
6DE145FB0,507,2,3,9368,Unemployed,Home Improvement,Rented,0
71F89A9B2,212,3,1,4052,Employed,Education,Owned,1
4A2D002A2,527,7,1,6306,Self-employed,Small Business Funding,Mortgaged,1
42D40C1B1,100,11,2,2028,Self-employed,Small Business Funding,Rented,0
3211802A7,365,3,4,3213,Unemployed,Debt Consolidation,Owned,1
F666FA6E0,590,1,4,2187,Unemployed,Education,Rented,1
B2D57D78B,307,6,1,3860,Unemployed,Debt Consolidation,Mortgaged,0
8734FC364,721,3,1,9934,Employed,Education,Owned,0
EFE19885B,811,1,2,7269,Self-employed,Home Improvement,Owned,1
5D9D1EE02,468,4,1,4572,Unemployed,Investment,Owned,1
8B1794FFD,405,1,2,9089,Self-employed,Debt Consolidation,Mortgaged,1
4B5A81C13,111,1,3,8128,Employed,Small Business Funding,Mortgaged,1
D5976504A,444,2,1,6014,Employed,Debt Consolidation,Rented,0
D6870C4CF,564,10,3,7485,Unemployed,Education,Rented,0
CB2C38B86,799,8,1,6252,Employed,Debt Consolidation,Mortgaged,1
1EC413A5D,765,2,1,4127,Self-employed,Home Improvement,Rented,1
6AFE8E5A2,593,11,3,3891,Self-employed,Education,Owned,0
05C5EECDF,467,2,3,7392,Employed,Small Business Funding,Mortgaged,1
BD636C708,945,11,2,4707,Employed,Small Business Funding,Mortgaged,1
BEE651390,519,11,2,3741,Employed,Education,Rented,1
8F88BC642,988,10,3,4673,Self-employed,Home Improvement,Mortgaged,0
462E91BC2,890,10,1,9685,Employed,Debt Consolidation,Owned,0
50EC1392D,270,8,2,3813,Unemployed,Investment,Mortgaged,1
0627A6F13,233,6,1,6327,Unemployed,Small Business Funding,Owned,0
4A4D5948B,526,11,4,9816,Self-employed,Home Improvement,Mortgaged,0
A794771EA,124,4,2,2159,Employed,Home Improvement,Mortgaged,1
32F0DAC8B,629,3,2,2343,Employed,Home Improvement,Mortgaged,1
0824694F6,289,1,2,9456,Employed,Debt Consolidation,Rented,0
ADAF499C9,240,11,4,2204,Unemployed,Home Improvement,Rented,1
DA72CD796,654,3,3,5042,Unemployed,Home Improvement,Owned,1
9CFF6B73E,945,9,1,4885,Unemployed,Education,Rented,1
F003DF2AD,895,5,4,2304,Unemployed,Education,Mortgaged,1
B08FC0861,757,6,3,7479,Unemployed,Home Improvement,Rented,1
D776E8CCF,414,5,2,4717,Self-employed,Home Improvement,Rented,1
48B3E9AAC,543,1,3,5941,Self-employed,Education,Owned,1
19B5449B1,418,10,3,2399,Employed,Debt Consolidation,Mortgaged,1
40A143380,540,1,3,5520,Employed,Education,Owned,0
B87778991,191,4,1,8249,Unemployed,Education,Rented,1
D936B6910,278,3,3,9249,Employed,Education,Mortgaged,0
CC66EA253,155,11,3,8485,Self-employed,Education,Owned,1
CB9D5217D,254,8,3,2985,Self-employed,Investment,Owned,1
5508F69D5,771,7,3,3805,Employed,Small Business Funding,Mortgaged,1
6AD050D45,210,11,4,7047,Unemployed,Debt Consolidation,Owned,1
D432486B8,236,7,4,7540,Self-employed,Debt Consolidation,Owned,1
F05CFAB48,331,8,3,4096,Employed,Home Improvement,Owned,1
FC4547461,567,10,3,6301,Unemployed,Investment,Rented,1
239851D7D,831,7,3,7337,Employed,Home Improvement,Owned,0
220688CBB,580,10,2,7937,Unemployed,Debt Consolidation,Rented,1
520491094,167,2,3,9843,Unemployed,Debt Consolidation,Owned,0
BDA3FF831,913,4,3,3459,Self-employed,Home Improvement,Owned,0
48EA89464,348,11,4,8934,Self-employed,Small Business Funding,Owned,0
B2A841EF6,422,6,4,3345,Employed,Home Improvement,Owned,1
E52DD54E3,617,3,4,2230,Employed,Small Business Funding,Mortgaged,1
AD1A663AB,891,3,1,5782,Unemployed,Small Business Funding,Rented,0
24006DD8A,531,6,2,7606,Self-employed,Education,Mortgaged,1
F62CB004E,586,1,3,5500,Unemployed,Debt Consolidation,Mortgaged,1
3D012AC41,705,1,4,2882,Unemployed,Education,Mortgaged,0
2AE3A3A55,528,5,1,4773,Unemployed,Debt Consolidation,Mortgaged,1
9AE2529ED,368,1,3,4331,Unemployed,Education,Owned,1
708667A87,808,10,3,7605,Unemployed,Small Business Funding,Owned,1
64636593A,636,8,4,8419,Unemployed,Education,Mortgaged,0
25DE55584,247,2,3,2432,Employed,Investment,Mortgaged,0
74547924D,217,6,3,3208,Self-employed,Education,Rented,0
7EC63027E,949,10,3,9889,Self-employed,Education,Mortgaged,0
73DEA5FA2,466,10,4,4680,Unemployed,Education,Owned,1
7E4753251,949,5,1,4263,Unemployed,Investment,Rented,1
B88C18BFE,165,10,3,8240,Unemployed,Debt Consolidation,Mortgaged,1
ED4A07613,912,4,1,5002,Self-employed,Education,Rented,1
704F473EB,469,1,3,7238,Self-employed,Debt Consolidation,Mortgaged,1
40DFAB454,274,3,4,4412,Unemployed,Home Improvement,Rented,1
2C9C4976F,930,4,1,3817,Self-employed,Small Business Funding,Rented,1
904258812,687,2,4,9570,Unemployed,Home Improvement,Owned,1
5CD93982E,594,2,2,7103,Unemployed,Investment,Rented,1
E1764E7E0,213,2,3,2617,Unemployed,Investment,Mortgaged,0
01E1A524F,210,11,2,6492,Employed,Debt Consolidation,Rented,1
809E2B165,860,1,2,4505,Self-employed,Debt Consolidation,Mortgaged,1
713C84C3E,538,10,2,2317,Self-employed,Education,Mortgaged,1
2316C6588,814,2,3,8525,Self-employed,Home Improvement,Owned,0
0B3ED852E,246,6,4,8285,Unemployed,Debt Consolidation,Rented,1
518C12F20,134,3,2,2456,Employed,Debt Consolidation,Owned,1
BD1BCDC45,408,10,1,2500,Unemployed,Debt Consolidation,Mortgaged,1
AFE5A9E03,637,5,3,6418,Unemployed,Small Business Funding,Rented,1
4DC798675,849,1,4,7095,Unemployed,Debt Consolidation,Rented,1
9B30859A0,113,8,4,4315,Employed,Small Business Funding,Mortgaged,1
E55A1DB8B,473,4,2,5874,Unemployed,Investment,Owned,1
F49450A7B,656,9,3,8630,Unemployed,Education,Owned,0
EAAEF3E03,527,4,2,6973,Employed,Home Improvement,Rented,1
4058BA68B,827,2,1,6774,Unemployed,Debt Consolidation,Owned,0
7F6BB8997,332,3,4,9327,Unemployed,Small Business Funding,Rented,1
944C2EA0C,804,5,4,9910,Self-employed,Debt Consolidation,Owned,1
3315C50D4,662,10,3,8157,Employed,Debt Consolidation,Mortgaged,1
BE40FE1E8,986,6,4,3003,Self-employed,Small Business Funding,Mortgaged,0
772989F58,825,7,3,8848,Unemployed,Debt Consolidation,Mortgaged,1
F7763BE6D,762,4,2,6250,Employed,Home Improvement,Rented,1
AF9067A4A,539,7,1,6196,Employed,Investment,Rented,1
D03BD82FC,601,10,3,8715,Unemployed,Education,Mortgaged,1
C7B127A70,374,3,2,3066,Self-employed,Debt Consolidation,Mortgaged,1
54234EA9F,949,7,1,9360,Unemployed,Small Business Funding,Owned,1
625FAB5C3,175,4,4,7430,Employed,Home Improvement,Mortgaged,0
E66A29FFB,538,8,1,6716,Employed,Debt Consolidation,Mortgaged,0
E0FF5D41D,831,9,1,3628,Unemployed,Investment,Mortgaged,1
2F67AD50E,959,7,1,9895,Unemployed,Investment,Rented,1
224C613E1,798,8,4,7110,Unemployed,Small Business Funding,Rented,1
5DD1E5D71,388,8,3,8608,Unemployed,Debt Consolidation,Mortgaged,0
F6EE5E923,639,2,3,5234,Self-employed,Debt Consolidation,Owned,1
CE9E7A0A8,990,9,1,8494,Self-employed,Debt Consolidation,Owned,1
9E8733B89,791,6,2,4281,Self-employed,Investment,Mortgaged,0
F3583717B,352,11,2,8047,Self-employed,Debt Consolidation,Rented,1
5993656B3,225,4,1,6498,Employed,Debt Consolidation,Mortgaged,1
B3602ABB5,276,5,1,4398,Employed,Debt Consolidation,Owned,0
E0E5B4FEE,136,10,2,5238,Self-employed,Debt Consolidation,Rented,1
489DAB953,509,5,1,7267,Unemployed,Small Business Funding,Rented,1
22581BC6D,710,7,1,8171,Employed,Investment,Rented,1
9F39550FF,709,9,3,6354,Unemployed,Education,Mortgaged,0
17B32E7A4,226,7,3,5669,Self-employed,Small Business Funding,Mortgaged,1
FA3DA5DCF,582,9,1,6715,Employed,Debt Consolidation,Mortgaged,1
285A0FF19,267,4,1,3465,Employed,Education,Owned,1
968A779E3,691,10,4,8069,Employed,Home Improvement,Rented,1
61ACDA39A,393,10,3,3961,Employed,Education,Rented,0
09F6584BA,944,4,1,7748,Self-employed,Small Business Funding,Owned,1
291A7D365,737,6,4,2875,Employed,Investment,Owned,0
EF2D62A30,442,8,4,7646,Self-employed,Small Business Funding,Rented,1
CB6FD79F2,409,9,4,6069,Employed,Investment,Rented,1
535816B5A,761,1,4,7330,Self-employed,Investment,Owned,1
8CDF15168,627,1,3,5901,Self-employed,Investment,Mortgaged,0
A8C3C1334,639,8,4,2542,Unemployed,Home Improvement,Mortgaged,1
15AEA1AFB,518,11,3,5516,Self-employed,Education,Mortgaged,0
CD98D43A8,543,7,4,5865,Unemployed,Small Business Funding,Owned,0
4B2FE423A,784,9,4,6548,Employed,Small Business Funding,Rented,0
920ED1F35,657,11,2,8840,Unemployed,Investment,Owned,0
BECDE4DAC,939,3,3,6499,Self-employed,Home Improvement,Mortgaged,1
D10DFF3EE,335,10,2,3018,Unemployed,Home Improvement,Mortgaged,1
AE0725C9E,538,5,2,9233,Employed,Debt Consolidation,Mortgaged,1
88FC7456C,313,3,4,3428,Unemployed,Home Improvement,Owned,1
A8350DAEE,184,5,3,6978,Self-employed,Investment,Owned,1
5C6121614,893,10,1,7947,Self-employed,Investment,Mortgaged,1
3B72FD0D4,843,1,4,2574,Employed,Education,Mortgaged,1
6EC77057D,184,11,3,3458,Employed,Investment,Rented,1
49F7182F0,588,4,2,9395,Unemployed,Education,Owned,1
4A4CF38F0,164,6,3,3499,Employed,Home Improvement,Rented,1
5334F9818,745,2,4,3491,Self-employed,Debt Consolidation,Mortgaged,1
D5DE7EE2E,762,7,3,5172,Unemployed,Small Business Funding,Mortgaged,0
E7712755C,726,8,2,4470,Unemployed,Investment,Mortgaged,1
7C1BD9D66,163,1,3,5427,Unemployed,Home Improvement,Rented,0
EFF1D2666,442,4,3,7258,Unemployed,Investment,Owned,0
8B42F321E,974,11,2,9798,Employed,Education,Owned,0
467E59BEE,451,4,4,9736,Unemployed,Home Improvement,Rented,1
F62F0DF56,257,5,1,9298,Unemployed,Small Business Funding,Owned,0
906C76D21,688,4,2,8692,Unemployed,Education,Rented,1
C03852124,590,9,2,4515,Self-employed,Home Improvement,Rented,1
FFF009EC6,757,7,4,5551,Self-employed,Small Business Funding,Owned,1
DFA2E13C1,954,2,4,6206,Employed,Education,Owned,1
3F4642424,562,1,3,4200,Self-employed,Small Business Funding,Rented,0
69E679B6D,324,9,2,4964,Self-employed,Home Improvement,Owned,1
D1C910BDC,412,1,3,8905,Employed,Education,Owned,1
76436C8C2,714,6,3,5313,Employed,Debt Consolidation,Rented,1
44F349923,958,2,4,8863,Unemployed,Investment,Mortgaged,1
DBD51315C,912,4,4,4927,Unemployed,Debt Consolidation,Rented,1
A4F4B869C,565,6,3,2681,Employed,Small Business Funding,Owned,1
FB6AA55D0,187,5,2,6864,Unemployed,Home Improvement,Mortgaged,1
3C48F69B7,982,11,2,2278,Unemployed,Investment,Owned,1
32A5015BB,402,6,3,6458,Unemployed,Home Improvement,Rented,1
D53864BFD,779,3,1,3648,Employed,Small Business Funding,Rented,1
D3900AF76,534,5,1,7527,Self-employed,Home Improvement,Rented,1
01C9C4C87,781,2,4,7294,Self-employed,Education,Mortgaged,1
E9CED37EF,234,7,2,6696,Employed,Education,Owned,1
4BEC8F0C3,149,3,3,3158,Employed,Small Business Funding,Mortgaged,1
0B52C9D5A,531,1,3,9673,Unemployed,Home Improvement,Rented,0
4FF52403B,439,8,2,4341,Employed,Small Business Funding,Owned,1
EB0CB6943,446,8,4,3518,Employed,Investment,Rented,1
454FB2F34,745,3,4,3838,Employed,Home Improvement,Owned,0
5E01E3D21,446,7,1,2870,Employed,Education,Mortgaged,1
4D5D5B5F0,748,9,2,7538,Unemployed,Debt Consolidation,Mortgaged,1
43431BD0B,344,8,2,5277,Unemployed,Education,Mortgaged,0
58ECF2977,208,3,3,3341,Employed,Home Improvement,Mortgaged,1
A88807251,924,2,2,8216,Employed,Home Improvement,Owned,1
35DF3D6FE,898,10,1,4306,Self-employed,Home Improvement,Owned,1
6A50A5306,632,7,2,7477,Self-employed,Home Improvement,Mortgaged,1
FCDF039C8,189,7,3,3171,Employed,Investment,Mortgaged,1
8A49859FB,395,9,1,6072,Self-employed,Debt Consolidation,Owned,1
8AB9D2A8F,211,5,3,7344,Self-employed,Education,Rented,0
83247C160,912,4,2,3128,Unemployed,Investment,Mortgaged,1
109324432,688,8,4,5627,Unemployed,Small Business Funding,Owned,1
F21CFA16F,276,4,2,5999,Unemployed,Home Improvement,Mortgaged,1
66CA9B5F8,442,4,2,8499,Self-employed,Education,Owned,1
DC23A4869,759,2,3,7657,Employed,Small Business Funding,Mortgaged,1
3A680E413,200,1,4,5887,Unemployed,Debt Consolidation,Mortgaged,1
F114A4A6A,857,4,2,3284,Self-employed,Education,Rented,1
01B4DC0E5,728,7,1,2570,Employed,Investment,Rented,1
5599C3344,703,9,1,8716,Unemployed,Small Business Funding,Rented,1
B1394799D,500,9,3,4864,Self-employed,Education,Rented,1
235BEEED8,127,10,3,8045,Unemployed,Investment,Mortgaged,0
2AAD656E6,636,1,4,5984,Self-employed,Home Improvement,Mortgaged,1
796111D2E,157,5,3,5141,Unemployed,Education,Rented,1
30D135342,597,7,4,3977,Self-employed,Home Improvement,Rented,0
B2CB311AE,396,7,2,9614,Employed,Small Business Funding,Mortgaged,0
12F826673,233,10,1,8076,Unemployed,Small Business Funding,Owned,1
F3C3B6921,430,6,1,2446,Unemployed,Small Business Funding,Rented,1
EF50910BC,348,11,1,6878,Self-employed,Home Improvement,Owned,0
CFC9C8648,649,10,3,3280,Employed,Home Improvement,Mortgaged,1
2C82BE944,174,4,3,9052,Employed,Investment,Owned,1
47569DE44,753,3,2,7039,Unemployed,Education,Rented,1
5B5271094,933,9,3,9039,Self-employed,Investment,Rented,0
DC927B7F0,267,10,4,9073,Unemployed,Home Improvement,Rented,0
7E78AC337,870,4,1,2636,Self-employed,Education,Rented,0
D1C5AAFAA,602,8,2,4973,Employed,Small Business Funding,Rented,1
90A0BEEDB,984,1,4,6626,Unemployed,Investment,Mortgaged,1
C310F71D7,454,7,4,2118,Self-employed,Investment,Owned,1
2BD47AAC8,324,6,3,9999,Employed,Investment,Mortgaged,0
33BE2E00F,763,1,3,6161,Self-employed,Home Improvement,Mortgaged,0
E76FF2C3F,630,4,1,4292,Unemployed,Education,Mortgaged,0
DC05AFA19,245,5,2,4104,Self-employed,Small Business Funding,Owned,1
9A0B7FAC9,340,11,4,3067,Unemployed,Home Improvement,Owned,1
5E737CC4A,983,8,3,8667,Employed,Small Business Funding,Mortgaged,1
436F54C69,992,4,3,8009,Self-employed,Debt Consolidation,Owned,1
45A189245,443,3,2,2423,Employed,Debt Consolidation,Mortgaged,1
C29D12211,848,2,2,5819,Employed,Small Business Funding,Mortgaged,1
90BAEAF5E,134,4,3,9703,Unemployed,Debt Consolidation,Rented,0
29CB26F95,801,11,3,6490,Unemployed,Education,Owned,0
DC985CB30,100,10,1,8593,Employed,Education,Rented,1
14B6277C9,252,4,2,3280,Unemployed,Home Improvement,Mortgaged,1
9FFC60BE5,528,10,4,8136,Employed,Small Business Funding,Mortgaged,1
259ACBF23,607,5,3,7049,Unemployed,Home Improvement,Mortgaged,1
271AD1387,225,7,3,3819,Unemployed,Education,Rented,1
04E9F619A,590,9,3,7955,Self-employed,Education,Rented,0
EEDBA17FF,581,2,3,5432,Self-employed,Education,Mortgaged,1
153BF625C,444,5,1,2762,Unemployed,Investment,Rented,1
70CD2EF9E,837,11,2,3629,Employed,Debt Consolidation,Mortgaged,1
35A71262A,320,10,3,7499,Employed,Home Improvement,Mortgaged,0
BEB129167,822,9,2,2442,Employed,Home Improvement,Rented,0
574B173D5,124,3,4,5014,Unemployed,Education,Owned,0
0C2925696,627,1,4,9035,Unemployed,Investment,Mortgaged,1
28B2ADCD9,281,2,4,4581,Employed,Home Improvement,Mortgaged,1
94B1E6535,598,6,4,3497,Self-employed,Home Improvement,Rented,0
B7091BBF0,940,5,2,6252,Self-employed,Investment,Rented,1
EC026CBE8,740,1,4,2088,Employed,Education,Rented,1
F5DF9D4D1,141,1,4,4249,Unemployed,Investment,Mortgaged,1
02D1D7E92,580,11,3,2979,Unemployed,Debt Consolidation,Owned,1
4A544957F,947,4,3,2461,Employed,Home Improvement,Owned,1
66A16EA29,847,4,3,5552,Self-employed,Debt Consolidation,Owned,0
316A1C01D,971,6,1,4756,Employed,Home Improvement,Mortgaged,1
2175B8CA8,538,6,3,5628,Employed,Debt Consolidation,Rented,0
D9B595841,501,10,4,4501,Employed,Home Improvement,Owned,0
0B0E9CAAC,645,6,2,9637,Self-employed,Education,Owned,1
9DB7C2E9A,444,1,4,2379,Employed,Small Business Funding,Owned,1
244C0845E,992,10,2,6496,Self-employed,Investment,Mortgaged,1
95207B3F3,144,9,4,7198,Unemployed,Home Improvement,Rented,0
FD4D333CF,745,11,1,6646,Self-employed,Investment,Rented,1
686E4375D,120,7,3,4983,Self-employed,Home Improvement,Rented,0
D84487CC5,733,7,4,9963,Employed,Small Business Funding,Rented,1
AF39731FA,169,11,3,5060,Unemployed,Education,Owned,0
0CBB773E6,963,7,1,7505,Employed,Education,Rented,0
5653067F2,972,2,1,9121,Self-employed,Investment,Owned,1
3AA972C7B,147,2,3,9834,Self-employed,Small Business Funding,Mortgaged,1
C71E63A1B,590,6,3,8804,Employed,Investment,Mortgaged,1
AD8A8D462,650,7,2,9510,Unemployed,Education,Mortgaged,1
F8D1229A9,386,3,3,4950,Self-employed,Debt Consolidation,Rented,0
DE9D1F6EA,109,4,3,6540,Self-employed,Investment,Rented,0
33D38D89D,641,3,2,8195,Self-employed,Home Improvement,Owned,0
9A84C8F54,855,7,4,9418,Unemployed,Education,Rented,1
FC9602C71,373,7,2,8063,Employed,Home Improvement,Mortgaged,1
DBFF1FA7F,699,4,4,8013,Unemployed,Small Business Funding,Rented,1
782519C9F,855,7,4,5730,Unemployed,Education,Owned,1
B0CA25E31,480,5,4,6424,Self-employed,Education,Mortgaged,1
BE795F2BC,428,1,2,3931,Unemployed,Investment,Mortgaged,0
AE20F9AB7,578,10,2,9661,Self-employed,Investment,Owned,0
4EEEC6090,114,4,1,5421,Unemployed,Home Improvement,Mortgaged,0
39B7E6C2F,615,7,4,3990,Unemployed,Investment,Owned,1
F9BD1F5C2,290,2,2,6865,Employed,Debt Consolidation,Owned,1
5D5E8449B,267,2,1,5856,Unemployed,Education,Rented,0
E401E7709,620,1,4,3482,Employed,Small Business Funding,Mortgaged,1
243966F80,720,2,2,4545,Self-employed,Education,Rented,0
31B550ED1,236,10,2,6220,Self-employed,Home Improvement,Rented,1
8DB474774,253,8,2,6299,Employed,Investment,Owned,0
6FEEB54C2,487,11,3,4815,Self-employed,Education,Owned,0
F9CF31CDB,308,8,1,2642,Self-employed,Investment,Rented,1
995001F3E,371,8,2,7140,Unemployed,Home Improvement,Owned,0
58098FBB9,242,1,3,6685,Employed,Investment,Mortgaged,1
54A403370,710,1,1,5918,Self-employed,Small Business Funding,Mortgaged,1
C6BE68583,988,10,1,3586,Employed,Home Improvement,Rented,0
7B33A889A,919,4,3,4409,Unemployed,Education,Mortgaged,0
39016E3F5,168,6,1,8504,Self-employed,Education,Rented,0
B01083198,346,8,3,5849,Self-employed,Small Business Funding,Mortgaged,1
346F8CECA,360,2,4,7235,Employed,Debt Consolidation,Owned,1
8E64E9C87,887,3,2,2054,Self-employed,Investment,Mortgaged,0
48427700B,178,6,3,8435,Employed,Education,Owned,1
3EE78E40E,757,10,1,7170,Self-employed,Small Business Funding,Rented,0
955D29332,722,4,1,2841,Unemployed,Investment,Mortgaged,1
F7AC5455E,869,2,4,8928,Unemployed,Home Improvement,Owned,0
E84171528,704,7,4,8397,Employed,Small Business Funding,Owned,0
1BE876B67,624,4,4,6587,Self-employed,Home Improvement,Rented,0
541B4BBC8,871,8,4,2984,Self-employed,Home Improvement,Rented,0
827C00296,720,8,4,4620,Employed,Home Improvement,Mortgaged,1
BBE4302DD,429,7,2,4906,Unemployed,Investment,Mortgaged,1
93FF0E021,288,10,3,7088,Unemployed,Debt Consolidation,Mortgaged,1
177322B75,194,9,4,3994,Unemployed,Home Improvement,Owned,1
E37B4E472,716,4,4,3932,Employed,Education,Rented,1
E6CF17912,107,7,2,7056,Unemployed,Investment,Mortgaged,0
0BC607724,166,10,3,7982,Employed,Investment,Mortgaged,1
142024E50,595,10,4,4272,Unemployed,Home Improvement,Owned,0
D5F9DED9D,290,1,3,8141,Unemployed,Education,Mortgaged,0
DBB416D24,465,4,3,9636,Employed,Small Business Funding,Owned,1
BD50E2C8C,867,2,2,2102,Self-employed,Investment,Owned,1
40F8E75F9,620,9,2,2969,Self-employed,Home Improvement,Rented,1
8C48E5EEA,216,5,4,3071,Self-employed,Home Improvement,Owned,1
D9D4A9A69,366,3,1,2736,Unemployed,Debt Consolidation,Rented,1
E3F31B3B4,710,4,2,3365,Unemployed,Debt Consolidation,Owned,0
3F2C79899,584,6,3,8376,Self-employed,Small Business Funding,Rented,1
74BE729B4,608,10,3,9749,Unemployed,Small Business Funding,Owned,1
6B3635C3B,397,1,4,5630,Unemployed,Small Business Funding,Mortgaged,1
CF4D56704,263,7,4,2227,Self-employed,Small Business Funding,Rented,1
4EDD6FA68,475,8,4,9150,Employed,Home Improvement,Rented,0
FC4444E64,752,7,3,8665,Self-employed,Home Improvement,Owned,0
231FD539A,367,7,2,7816,Self-employed,Home Improvement,Mortgaged,0
07B0DFF63,648,9,1,7711,Employed,Education,Mortgaged,1
C773351DE,173,4,2,8156,Unemployed,Small Business Funding,Rented,1
BBCEFB6CC,607,7,1,5570,Self-employed,Education,Mortgaged,1
FFDAC66CC,172,9,2,2444,Self-employed,Investment,Mortgaged,1
CE858DD5B,407,5,4,9993,Unemployed,Investment,Owned,1
C841E4521,298,2,3,8483,Unemployed,Home Improvement,Mortgaged,1
CE063355A,229,5,1,7443,Employed,Investment,Mortgaged,1
4D0529B18,857,4,2,3619,Unemployed,Home Improvement,Mortgaged,1
F9354BFD1,923,8,3,6693,Self-employed,Small Business Funding,Mortgaged,0
7DF8C776E,671,5,1,4204,Unemployed,Education,Owned,0
2AD379F21,890,9,1,4703,Unemployed,Home Improvement,Owned,1
1639432E3,714,9,3,5050,Employed,Debt Consolidation,Mortgaged,0
86A9E6DFB,907,3,4,9742,Employed,Debt Consolidation,Owned,0
1D180625C,931,10,3,5502,Self-employed,Small Business Funding,Rented,0
9231B8C24,586,6,4,5626,Self-employed,Education,Owned,1
